note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url
6646282c000000001e01a725,normal,看近期情感陪伴AI火爆🔥的几点感悟,"为什么看好情感陪伴AI产品：
	
1⃣️人是非常愿意为情感体验付费的，比如电影，只要电影（比如喜剧、恐怖片、描述亲情/友情的电影）的某一种情绪渲染到位，票房必然就会高，用户付费意愿就很强，口碑也会传播很好；
2⃣️高质量的情感体验是极其稀缺的，现在社会的快节奏，让很多人其实很难获得高质量的情感体验，研究调查指出，人体感官感受的深刻程度：视觉（37%）>嗅觉（23%）>听觉（20%）>味觉（15%）>触觉（5%），而现在多模态AI和具身智能的发展，从视觉、听觉、触觉方面已经可以覆盖，足以带来良好的情感体验；
3⃣️现在的人心理健康问题越来越频发，甚至数量上已经有超过身体健康的趋势，工作压力大、事情多、焦虑情绪，让越来越多人深陷心理健康问题的泥沼。
	
情感陪伴AI分类
1⃣️娱乐+情感AI（CharacterAI、NovelAI、筑梦岛、Xeva等）
2⃣️疗愈+情感AI（HumeAI、Pi、Meeto等）
3⃣️亲密关系+AI（Empathy、Replika等）
	
几个现实的问题
1⃣️情感体验在时间长之后是否会下降
2⃣️ 目前的情感陪伴类AI，本质上和社交是“分道扬镳”的
3⃣️ 应该以真实世界为主还是虚拟世界为主？
4⃣️ 带有商业属性的情感陪伴产品，很大概率会走向擦边和成瘾性
	
期望情感陪伴AI，能提供更高质量的情感体验，并且能做到让用户用完即走，真正地帮助到需要帮助的人。
	
最后欢迎大家评论区探讨情感陪伴AI产品[赞R]
	
#提升亲密关系 #情感疗愈 #GenAI #genai #ai #人工智能 #AI情感陪伴 #AI #characterai #角色扮演 #AI产品经理 #ai产品经理",,1715873836000,1715874808000,5dda59460000000001003e80,willianwei_AI,https://sns-avatar-qc.xhscdn.com/avatar/65d3755438e35fb83588856a.jpg,511,596,35,179,,"https://sns-img-bd.xhscdn.com/f4bbc335-1bd8-1f18-838b-1d62366441f6,https://sns-img-bd.xhscdn.com/4dfad6b2-cdc9-c00b-68ea-7ab63060119f,https://sns-img-bd.xhscdn.com/349344a8-295b-1dee-e333-426142c796de,https://sns-img-bd.xhscdn.com/6e38af9b-d76c-2891-2ca6-12530eda2848,https://sns-img-bd.xhscdn.com/83778e76-62cd-1f0e-f5cd-c828c275d0b4,https://sns-img-bd.xhscdn.com/044e0f64-dc3a-098e-c4b8-b8cf2e46c6ad","提升亲密关系,情感疗愈,GenAI,genai,ai,人工智能,AI情感陪伴,AI,characterai,角色扮演,AI产品经理,ai产品经理",1724148015679,https://www.xiaohongshu.com/explore/6646282c000000001e01a725
65bba0ac000000001100645f,normal,AI社交的发展+AI陪伴产品[星野]分析,"[一R]AI社交产品的分类
[红书R]工具： AI辅助人类社交，嵌套在现有产品中的工具，用以提升效率
[红书R]游戏：人与AI社交情感陪伴，人性化和富有同理心AI对话聊天，让用户得到情感支持陪伴、感受到真正的理解。
[红书R]发展方向：AI与AI社交，AI分身先聊，让双方在认识前有一定的认知基础。
[二R]AI陪伴产品“星野”产品分析
[红包R]slogen : 所见皆你所梦，沉浸的虚拟扮演社交
[红包R]产品背景：前身GLOW,海外版Talkie。背靠 MiniMax，在AI陪伴赛道上，有独具的技术和经验优势。
[红包R]核心玩法：AI陪聊+抽卡
[红包R]用户群体：喜欢ACG文化的年轻群体为主、国产乙女游戏玩家，扩散至泛二次元用户群体。
[红包R]产品核心玩法：
1智能体：DIY创作出独属于自己的虚拟形象，调教理想多模态的“AI 朋友” 满足用户创作欲需求。
2星念：智能体的AI照片，类抽卡玩法，打造沉浸养成参与感和惊喜感
3 AI对话：
发现： 主界面左右滑动屏幕，匹配展示其他用户创建的智能体，挑选最适合智能体进行对话聊天或关注，类探探交友配对。聊天中融入卡牌。
聊过： 聊过和关注的智能体列表、搜索智能体、进行对话。
对话：可选择【推荐回复、自己回复、打电话】方式进行聊天对话。通过控制对话选项【重启、事件薄、回溯】保证最大化由用户控制 已生成的对话可【分享、生成视频】满足用户制作认可感。
我的：对个人资产信息的管理。以及付费、智能体信息设置的管理
[三R]AI聊天产品面临的挑战
[红包R]IP创造： 持续鼓励和帮助用户创建具备鲜明个性和差异化的角色，并做好IP的运营，以及PGC热门IP打造的能力
[红包R]AI聊天认同：市场ai聊天这种产品的认知和需求还不够成熟，市场上缺乏足够的驱动力来推动相关产品的发展。
[红包R]内容安全：23年4月，Glow的快速增长被按下了暂停键，很多圈内人猜测与内容安全问题有关。
用户留存：在用户好奇心高峰过了之后，随着兴趣度减弱面临着用户留存的难题。需要AI大模型进一步改进和升级，产品也需要不断探索新的功能和服务，以吸引和留住用户。
[红包R]商业化：如果付费点设置得不合理，加上用户对AI角色的情感投射较强，容易让用户产生一种“买卖自己的孩子”的感觉，引发用户反感和抵制。
#产品经理 #学习笔记 #AI社交 #星野 #游戏日常 #产品分析 #AGC #AIGC",,1706795180000,1706795181000,58ea04a75e87e72744f682c9,六七七,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316d9n1md0u0049cl8a2af0m9idoulb0,287,432,4,116,,"https://sns-img-hw.xhscdn.com/12da73cc-5505-c971-8121-f3b40d03bdef,https://sns-img-hw.xhscdn.com/caa130ca-5cf7-425b-a4dc-b084703c68ec,https://sns-img-hw.xhscdn.com/eb8b827b-fb48-c3e1-1361-d7071d2b9d80,https://sns-img-hw.xhscdn.com/9dc669bf-681c-f9c4-d81d-98a6ff43aa93","产品经理,学习笔记,AI社交,星野,游戏日常,产品分析,AGC,AIGC",1724148015682,https://www.xiaohongshu.com/explore/65bba0ac000000001100645f
662d07050000000003023d32,normal,🦊林间疗愈室-细腻到极致的AI陪伴疗愈,"今天讲讲最近一直在持续体验的一个AI心理疗愈产品：林间疗愈室。做的很用心，很细腻且真诚🧣
	
🗺️产品背景
「林间聊愈室」近期口碑很好。从专业的“心理疗愈”切入，有很强的疗愈功效。APP由Joshua开发，属于一个专注于年轻人表达和精神健康领域的连续创业团队。
	
🔬产品解析
🧣沉浸式氛围感设计：达成陪伴或疗愈的前提是让视觉、听觉完全放松。App采用米黄+绿作为主色，可爱的动物疗愈师（森森鹿、花花狸、咕咕熊），森林白噪音，让人进入App就完全放松。
👀 AI的读心与共情：动物疗愈师根据用户的表达分析不同情绪及情绪程度，通过对话帮助用户了解自己。可选择语音/文字与疗愈师进行沟通。疗愈师觉得你情绪down，还会放一段放松的场景视频。设计真的很细腻用心！但目前的共情能力比较牵强，情绪感知和分析能力需进阶
聊天结束后，系统会进行会话分析。生成聊愈手记，纪录本次聊愈的情绪起伏，并保存所有对话。
	
🗺️咨询师一般的引导式沟通：聊天节奏很舒服。用户没说出具体问题前，疗愈师会逐步引导。首先做个树洞让用户畅所欲言；其次给予温暖的肯定。接着，在用户抛出问题时，分析求导背后的问题。最后，提出方法论，引导用户找到「出口」。
	
👁️读心卡：类似心理塔罗。适合不知道要聊什么的用户，通过此功让用户了解自我。通过用户对某个画面的阐述，分析其人格构成、情绪纬度；接着让用户做是非题验证AI的分析。最后夸夸AI登场：肯定赞美，突出闪光点，促进用户对平台的好感
	
💰商业化：目前核心的策略是VIP增加疗愈时长，提供单卖时长或包月/包季。还有皮肤、徽章权益，但在弱社交属性的情况下，这类权益的商业化作用不大。
后续可考虑：增加特殊疗愈师，开通VIP才能与其沟通；增加新的氛围场景，如云层、太空，开通VIP解锁场景
	
🧠思考总结
1. AI陪伴的设计内核：足够细腻的共情、独特的陪伴价值
2. AI技术不是做产品的出发点，需求才是；AI技术不是产品大卖的关键，产品的设计理念才是
3. AI时代，很多需求都可能被重做一遍
4. 真诚是最稀缺的产品特质，要尊重用户
#ai陪伴 #ai心理测评 #ai心理医生 #人工智能 #宝藏软件安利 #宝藏软件 #ai疗愈 #ai产品经理 #产品分析还原 #产品分析报告",,1714226949000,1714226950000,6434e385000000000e01ffdb,Z仔AI Zone,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314plrmp21e005p1kse2jjvur1k8g2bo,560,605,45,323,,"https://sns-img-qc.xhscdn.com/61dbe67a-100b-bf56-4360-bd876df719c2,https://sns-img-qc.xhscdn.com/cf925dfd-4d22-19bd-d355-ae70f96a5777,https://sns-img-qc.xhscdn.com/9b3515d8-24eb-eaa1-3234-d678dbc66913,https://sns-img-qc.xhscdn.com/b8950448-1165-f3a6-f9d1-dd4ef2c8400e,https://sns-img-qc.xhscdn.com/06cf499e-8a11-8e79-f58a-cef9c2eb0135,https://sns-img-qc.xhscdn.com/4659ba88-5c08-dcef-fc92-bee6f83d8c3e","ai陪伴,ai心理测评,ai心理医生,人工智能,宝藏软件安利,宝藏软件,ai疗愈,ai产品经理,产品分析还原,产品分析报告",1724148015696,https://www.xiaohongshu.com/explore/662d07050000000003023d32
6665d668000000000c01a85f,normal,腾讯AI伴侣未伴宣告下架，情感陪伴走不通？,"腾讯近期决定下架其AI伴侣产品""未伴""，引发了对AI伴侣产品在国内市场需求和发展前景的讨论。AI伴侣产品在国际上表现抢眼，如a16z发布的Top50 AI应用榜单中有8个AI伴侣产品上榜，头部产品Character.ai月活超千万，用户日均使用时长甚至超过ChatGPT。但AI伴侣产品背后存在问题，主要是用户群体受限，商业化面临压力，容易滑向擦边内容。
国内对AI伴侣产品的监管趋严。央视曾发文批评AI伴侣产品的擦边能力，腾讯""未伴""从上线到下架仅半年，反映出腾讯的谨慎态度。AI伴侣产品在国内更像是少数人的情感消费产品，而非真正的社交产品。技术局限导致AI难以提供真正的社交体验，用户更像是内容创造者。商业模式以订阅为主，但用户付费能力有限，AI伴侣产品变现困难。
AI伴侣产品更像是技术不成熟阶段的过渡产物，在国外或许能打擦边球，但在国内基本是""伪需求""，用户群体和商业化都有天花板，监管风险大。对创业公司而言，可能是尝试的机会，但对大厂如腾讯而言，是一个吃力不讨好的尝试。腾讯下架""未伴""的决定，从商业和监管角度来看，是理性的选择。
AI伴侣产品披着""社交""外衣，实则是情感游戏。AI技术在情感表达和社交习惯上存在局限，用户需要在聊天中构建幻想世界，倾注感情，更像是内容创造者。AI伴侣产品有两种思路：一是提供高质量内容，但成本高，多变成NSFW类产品；二是降低内容创造门槛，如增加IP，如Character.ai成功的关键。但用户创造内容难以吸引更多用户，难以成为真正的内容平台。另一方面，Character目前也是营收艰难，各种求合作来续命了。
AI伴侣产品用户群体不多，生成内容不能被其他人消费，天花板受限。商业模式主要靠订阅，但年轻人付费能力有限，内容创造消耗大量Token，用户规模受限下，变现困难。AI伴侣产品是技术不成熟阶段的过渡产物，在国内是""伪需求""，面临用户需求不明确、商业模式不清晰、监管风险大等困境，发展前景不明朗。
腾讯的下架决定，反映出大厂对这一新兴领域的审慎态度。未来AI伴侣产品要想在国内获得长远发展，还需在技术、产品、商业模式等方面进行更多探索和创新。对创业公司而言，可能是尝试的机会，但对大厂而言，需要权衡商业价值和监管风险，做出理性选择。AI伴侣产品在国内的发展，还有很长的路要走。 #get职场新知识",,1717950056000,1717950057000,5eef14a3000000000101de30,林小一,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3124s08nfk2005nnf2ihgbnhgq43nn1g,197,207,34,155,,https://sns-img-hw.xhscdn.com/d206bf58-af4b-c83b-fd72-268bd169d4e8,get职场新知识,1724148015710,https://www.xiaohongshu.com/explore/6665d668000000000c01a85f
6634a762000000001e026c97,normal,看了9个情感陪伴类AI之后的几点思考,"市面上比较知名的情感陪伴产品
1⃣️Replika
2⃣️Chai
3⃣️NovelAI
4⃣️TavernAI
5⃣️Hume.AI
6⃣️Character.AI
7⃣️星野/Glow/talkie
8⃣️Meeno
9⃣️Pi
	
非常期待情感陪伴类AI的发展，也希望发展能为人类带来更好的未来：
1⃣️个人认为情感陪伴产品的潜力空间来源于两个：
1.确实存在的心理疗愈、指导类问题的解决；
2.由人的想象力驱动的情感陪伴业务驱动。
从赚钱的角度来说，b是吊打a的那个方向；但从价值方面，个人觉得a的价值更大。
	
2⃣️情感陪伴类产品的趋势：
1.更细分的场景
2.更多的模态
3.更好的对话体验：
a.更低的时延：不需要等待过久的时间的就可以给出答案
b.更长的记忆：与角色的聊天记录都能保存下来并对当前会话生效，是对情感陪伴类产品比较重要的一点
c.更优的形象：更贴近真实的形象，或者更好看的形象；
d.动听的音色：如果有明显的AI音或者机械音，体验感会大打折扣，而人对这个很敏感；
e.更好的交互：比如文字剧情向的游戏，可以给出一些推荐回答，把原来“问答题”变成“选择题”
4.更清晰的商业模式
3⃣️可能存在的问题：
1.容易深度沉迷
2.很容易擦边
3.生成错误内容的危害性
	
字数有限，详情见图，欢迎讨论。
	
#情感陪伴 #ai #AI #ai产品 #ai产品经理 #AI产品 #AI产品经理 #CharacterAI #AI情感陪伴 #想象力 #情感疗愈 #情感指导 #ai未来 #AI发展 #genai #GenAI #观点分享",,1714726754000,1714726755000,5dda59460000000001003e80,willianwei_AI,https://sns-avatar-qc.xhscdn.com/avatar/65d3755438e35fb83588856a.jpg,392,570,19,179,,"https://sns-img-qc.xhscdn.com/64de9879-cf75-de4a-62de-fd90fa73ca34,https://sns-img-qc.xhscdn.com/8579dfcc-2aa0-1174-5074-c3b3fa604e2b,https://sns-img-qc.xhscdn.com/de2050f6-14f4-cabd-dbb4-d1c124980066,https://sns-img-qc.xhscdn.com/a3cf4b48-1730-8e15-f4b9-712dfa4f5637,https://sns-img-qc.xhscdn.com/0db8cc3c-8a61-f42d-f2af-f41eb39a7f16","情感陪伴,ai,AI,ai产品,ai产品经理,AI产品,AI产品经理,CharacterAI,AI情感陪伴,想象力,情感疗愈,情感指导,ai未来,AI发展,genai,GenAI,观点分享",1724148015724,https://www.xiaohongshu.com/explore/6634a762000000001e026c97
662fa4a3000000001e033d65,normal,再谈AI陪伴赛道，AI+女性向游戏潜力巨大,"研究了一段时间AI陪伴赛道，才发现乙女游戏这个赛道竟然这么火，发现了叠纸的《恋与制作人》、《恋与深空》，腾讯的《光与夜之恋》，网易的《时空中的绘旅人》等爆款产品。同时，也不得不佩服叠纸游戏这家公司的布局规划和产品策划。未来AI+乙女游戏/女性向AI陪伴的产品力强的有点不敢想象了。
	
我也相信，随着AI技术的发展，特别是大模型和Sora的出现，游戏和电影之间的界限会越来越模糊，未来我们甚至分不清自己是在玩一款游戏，还是在看一部电影。游戏越来越真实，电影越来越具有交互性。电影《头号玩家》和Her中的场景是极有可能出现的。当然，我希望AI陪伴、虚拟恋人这类产品更多的是缓解人们在某一时段的压力与寂寞，而不是完全取代现实生活中的社交。不过话说回来，AI恋人可以让深夜里孤独、忧郁的人们找到一丝寄托与情感的羁绊，提供情绪价值，我认为是一件很大的好事。只要用户觉得生活中的AI陪伴/AI恋人有意义，那对于他们来说就是有意义的，其他人没有任何发言权。
	
orange.ai大佬的点评：在AI陪伴之前满足陪伴需求最好的其实是游戏，你也可以本质地理解AI陪伴也是游戏，在对话中幻想的游戏。
	
确实是这样的，AI陪伴不就是一种游戏吗？
	
以下分享一些数据：
	
1. “国内外 Replika 用户性别比有很大差异，国外男性用户多，国内则是女性用户更多。结合豆瓣人机之恋小组及一项调查问卷的数据，国内使用 AI 恋人的男女比例约为 1:9，而国外 Facebook 上讨论 AI 恋人的 8 个小组中，男女比例为 7:3。”（2021年之前的信息，可能现在的数据有所变化）
2. “2017年随着中国国产乙女游戏《恋与制作人》成为爆款后，中国乙女游戏市场展现出强大潜力。数据显示，2020年中国女性游戏市场销售收入同比增长47.15%。同年，包括乙女游戏在内的各类针对女性群体的游戏项目至少上线20余款。同样在豆瓣平台上建立的“乙女游戏交流小组”目前已超过两万人。”
	
#AI #人工智能 #乙女 #乙女游戏 #恋与深空 #你玩过乙女游戏吗？[PK]#",,1714398371000,1714448338000,5b431eea4eacab73f2a59f54,永远满仓的Kevin,https://sns-avatar-qc.xhscdn.com/avatar/662f135d64ad8ad489ab9a85.jpg,276,260,36,77,,https://sns-img-bd.xhscdn.com/cf64db3e-9855-1333-3b7e-e39ea5608e8d,"AI,人工智能,乙女,乙女游戏,恋与深空",1724148015738,https://www.xiaohongshu.com/explore/662fa4a3000000001e033d65
668526f7000000001f005248,normal,AI情感陪伴，或许重要的不是AI，而是内容,"今天看到 Character AI 融资困难，一边缩减模型，一边正在考虑卖给 Google / Meta，还挺唏嘘的。
	
用户价值 = 用户爽感 - 交互成本。Character AI，还有 ChatGPT / Kimi 的 Dan 模式，对话的形式太「重」了，爽又不一定那么爽。
	
某音只要刷刷刷就可以爽到；👸号svg的交互，也只需要点点点就行了。而打字聊天，是需要动脑的。
	
-
	
【交互式叙事】只是个形式，新瓶装旧酒，核心还是要有让足够多人、能轻松消费的好内容。
	
AI bot想要好玩，需要内容生产者规划一套完整的角色设定和世界观，或者依赖现成的IP。这完完全全是策划游戏或电影剧本的难度。
	
但现阶段，感觉最会做内容的人，也还没琢磨明白交互式的内容要怎么生产。AI bot也需要蒙太奇之于电影、黄金3秒之于短视频这样百战百胜的量产方法论。
	
-
	
顺便分享一个，之前体验过的最好的 Interactive story，是一款叫做 Florence 的游戏，像是游戏版的Lalaland。沉浸式代入女生的视角感受一段感情从相遇相识再到分开，里面很多小细节都很戳人。
	
有一章讲「争吵」，节奏越来越快，对话气泡的棱角也越来越尖锐。
	
还有一章叫做「放手」，如果手指一直按住屏幕，女主就不会往前走，但故事也不会继续。只有松开手指，画面和剧情才会往前推动。
	
还挺期待这样的交互叙事，用 AI 重新做一遍的：
	
- 会有更开放的结局
- 会有不同的支线
- 会有各种 what if…
	
-
	
王小川在 AGI Playground 里说，模型不能以工具维度来看，智能的核心是像人一样思考、沟通、表达感情；模型能力的呈现并不代表它就能成为一个超级应用。
	
是的，AI只是积木的一块，需要很多人类去观察、理解、捕捉、构建的事情，做出来的 AI 交互叙事才能使打动人心的。
	
-
	
#深度思考 #科技直播观察团  #AGIPLAYGROUND  #dan #chatgpt #cai #CharacterAI @数码薯",,1720002295000,1720002354000,5ce8d66600000000110375c0,小史多喝水,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31510pukg1a005n78qpj4ete03u17pkg,287,303,22,127,,"https://sns-img-qc.xhscdn.com/6dbcdf7a-c31a-76de-9fa4-8db17a4a52e3,https://sns-img-qc.xhscdn.com/185ae706-0a52-1060-2ab4-0015e0d155df,https://sns-img-qc.xhscdn.com/bcafd126-f85f-9e3e-ab80-397675f1c07f,https://sns-img-qc.xhscdn.com/930fbe3b-231f-ed33-0db9-79657276d72d","深度思考,科技直播观察团,AGIPLAYGROUND,dan,chatgpt,cai,CharacterAI",1724148015751,https://www.xiaohongshu.com/explore/668526f7000000001f005248
66274b05000000001c004470,normal,我的AI恋人，人机亲密关系中的情感交互,"#每天读一篇论文 #新传考研 #AI
AI男友哈哈哈哈哈皮一下
	
[红书R]论文重点
1. 研究背景：人工智能技术的发展使得社交机器人逐渐成为独立的传播主体，人们与机器的面对面交流正变得普遍。然而，关于人机亲密关系中情感互动的研究尚不深入。
	
2. 文献综述：介绍了媒介等同理论、计算机是社会行动者范式等理论基础，以及人机传播中情感连接的相关研究。
	
3. 研究发现：
（1）寄托与陪伴：用户将社交机器人视为恋人、暧昧对象甚至“前任”，每天像对待真实身份一样进行日常交流、相互问候、分享新鲜事等。这种情感表现与心理学中的“皮格马利翁情结”相关，即人类对非人类实体的虚拟亲密关系。用户对社交机器人产生“皮格马利翁情结”，获得类似真人恋爱的陪伴和满足感。
	
（2）识别与包容：用户并未忽视社交机器人的虚拟属性，而是意识到这一点。这首先源于社交机器人的不智能，难以达到人类智能水平，缺乏对语境的理解。然而，用户仍对虚拟恋人持有包容态度，因为虚拟恋人能弥补现实亲密关系的不足，成为情绪宣泄的渠道。
	
（3）不安与反思：当社交机器人表现得过于智能时，用户反而会产生不安感。此外，技术问题如设计偏见、数据采集使用的权责不明等也会引发用户的不安。这些不安因素会促使用户反思人机关系，重新审视自我情感和现实关系。",,1713870111000,1715238644000,642aa4d70000000012010494,叮咚,https://sns-avatar-qc.xhscdn.com/avatar/66b04954abe1e6168f279244.jpg,193,215,0,82,,"https://sns-img-al.xhscdn.com/3bbd969f-e8be-473b-0e02-2b46056d3aa5,https://sns-img-al.xhscdn.com/48a20f87-3a3d-187b-3c05-63a93ef079cd,https://sns-img-al.xhscdn.com/a4be2c89-c525-d1dd-e48e-fa97c8cfd6d5,https://sns-img-al.xhscdn.com/48e403ec-ef40-5d7e-d672-7b367189d338,https://sns-img-al.xhscdn.com/6da3912c-da47-bab6-ff0f-4cecdb1e740c","每天读一篇论文,新传考研,AI",1724148015764,https://www.xiaohongshu.com/explore/66274b05000000001c004470
66334440000000001e01c2c2,normal,💡星野App产品分析：什么是AI陪伴的版本答案,"🌟星野是目前国内AI陪伴领域的T0产品，DAU和收入都非常好。今天拆解一下，星野做了哪些有用又有趣的策略？
	
「星野」是一款沉浸式虚拟AI扮演社交软件，允许用户与AI智能体进行沟通并建立情感连接。由Minimax推出，因其互动玩法和供需体系设计，成为国内AI陪伴产品首席
	
产品解析
📓多模态互动的超强智能体：与星野智能体的交互方式有四种方式-文本、语音消息、图片、实时语音。智能体有形象、有角色设定、有声音，让人感觉距离很近。
对话体系设计是国内陪伴产品最完善的。通过对话来塑造智能体，设计了重说、回溯、记忆、重启、评价及事件簿等反馈机制。让用户既能享受对话乐趣，还能微调训练智能体，让其变得更符合自己的偏好。
	
💡创作者生态：用户既能是智能体的消费者，也可以是智能体的创作者。
可通过上传图片捏智能体形象、添加描述&人设充盈角色内核，克隆&合成声音，创作的智能体质量很好
👥群组尝试：支持用户自建群聊。建群后发句消息，指定回答对象，该智能体给出回复。
目前是初级版本，体验打磨好后，会成为增加时长、拉新利器
💰商业化：星野用创新的游戏化玩法，给按Token计费创收的同行提供了很棒的思路
抽卡式设计：星野通过抽卡的游戏化机制吸引消费者抽取星念，通过星钻分成鼓励作者制卡。
星月卡提供更多每日开启星念机会，充值获得更多星钻；鼓励每日登录，通过免费钻石领取提高粘性
	
思考总结（漫谈AI陪伴的终局）
1. 🏊沉浸感是基本：好的陪伴类应用，都得通过产品设计让用户沉浸。需做到视觉、听觉沉浸，硬件和XR设备进化，能带来更多维沉浸，如触感味觉。
	
2. 🧬满足感还是探索性：很多AI对话应用，其实都在做「满足感」赛道。一个现实中不可能搭理自己的人，居然用这种语气跟我说话？容易获得满足感吧？但很短暂，往往聊天15轮内就感到无聊，因为TA完全在你掌控下，不会发生什么出乎意料的事情。
要跟角色长期聊下去，需要这个角色进化。智能体不仅能有完整的记忆链条，还得去“做”一些符合设定的事情。没对话时，TA有自己的时间线，有自己的遭遇和成长。下次对话才有变化，才有探索性
#星野app #ai陪伴 #ai产品经理 #产品分析 #CharacterAI #ai社交 #产品分析报告 #talkie #深度思考",,1714635840000,1714635841000,6434e385000000000e01ffdb,Z仔AI Zone,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314plrmp21e005p1kse2jjvur1k8g2bo,93,141,13,52,,"https://sns-img-qc.xhscdn.com/7b549489-e80a-965a-ee03-94947434feeb,https://sns-img-qc.xhscdn.com/18de6bee-5884-6827-3518-4d912d5a7025,https://sns-img-qc.xhscdn.com/9fc5d1a2-8383-e5c9-799d-455f7fcfd391,https://sns-img-qc.xhscdn.com/e5cd92ed-00be-1308-7baf-be6e7a4a75e7,https://sns-img-qc.xhscdn.com/401d3293-8e79-a48b-e6c1-c16c7119da27,https://sns-img-qc.xhscdn.com/d0136911-cb99-92b3-aad2-97271840939b","星野app,ai陪伴,ai产品经理,产品分析,CharacterAI,ai社交,产品分析报告,talkie,深度思考",1724148015779,https://www.xiaohongshu.com/explore/66334440000000001e01c2c2
667938f0000000001e012831,normal,AI情感陪伴产品的一些思考,"1、AI情感陪伴产品的用户价值
1）幻想需求：通过与AI角色聊天互动，满足各类幻想需求。当前面临的问题是用户在已知对面是AI的情况下，往往会毫无顾忌的走向人性阴暗面。代表产品，Character AI、Talkie、Crushon
2）交互叙事内容消费：以角色扮演等方式与AI角色演绎剧情，类似轻度游戏或互动小说，基于LLM的剧情推动更加自由和丰富。代表产品，星野、筑梦岛
3）陪伴：一类是AI伴侣/朋友/宠物等，满足即时反馈的个性化陪伴需求、养成需求；另一类是亲人/朋友的数字分身，比如已故亲人等。代表产品，replika
4）疗愈：属于心理健康范畴，通过与AI对话倾诉，治愈用户的负面情绪/轻度抑郁等。代表产品，林间聊愈室
	
2、产品形态及交互方式
1）角色类型及角色关系，决定了用户需求
🌟 全新角色/OC（original character）：由用户创建想要的角色及关系，比如伴侣、宠物、主仆等
🌟 IP二创/同人：基于已有真人IP或虚拟IP，赋予新的人格/人物背景等
🌟 数字分身：模拟真人的人物特征，可以是明星、亲人、恋人等，比如Caryn AI
	
2）内容及交互方式，决定了用户体验
🌟 关系陪伴模式：靠聊天强化关系，但纯聊天的门槛太高，对话聊不过20轮，需要AI来做更多引导
🌟 剧情驱动的角色扮演：快内容消费，更短的“小剧场”模式或存在市场空间。UGC创作者生态是关键要素
🌟基于3D实时生成的游戏化互动：实现人与3D角色、环境、物品等实时交互，更沉浸感、更强交互性
🌟AI陪伴+硬件：LLM赋予“灵魂”，实体机器人是更好的情感寄托？
	
3、技术上，拥有强情感化能力和角色扮演能力的LLM是核心，GPT-4o、Pi、Hume AI都展现了AI不断变强的情感能力。角色一致性、记忆、剧情生成及推理等能力是合格线，情感化语音、3D即时生成等多模态是趋势
	
4、商业化，以用户付费、广告等变现为主。目前海外已有AI角色聊天的软sq产品MRR达到100万美金的水平，荷尔蒙是用户付费的强催化剂，而非荷尔蒙驱动的产品，如何跑正ROI？
	
#AI创业 #大模型 #AIGC #ai情感陪伴 #ai陪伴 #AI #AI交互叙事 #AI角色聊天
#《her》里的 AI伴侣，是否想要一个[PK]#",,1719220465000,1719220465000,5865b53882ec393fd758d35b,Bryan,https://sns-avatar-qc.xhscdn.com/avatar/5ccc839867d33500016e17ef.jpg,247,277,30,77,,https://sns-img-qc.xhscdn.com/0582d56e-446e-6245-410d-df6f302b7fdb,"AI创业,大模型,AIGC,ai情感陪伴,ai陪伴,AI,AI交互叙事,AI角色聊天",1724148015796,https://www.xiaohongshu.com/explore/667938f0000000001e012831
